rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/approx_kl,train/clip_range,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/value_loss,train/loss
642.2,10,4096,185.38000000000002,404,1,,,,,,,,,,
707.2727272727273,21,8192,160.03636363636363,386,2,-0.5086549363099039,0.83135986328125,0.004089553,0.2,3e-05,0.0156982421875,-0.0029841013616533018,2470,20.261240957677366,1.8337737321853638
633.578947368421,32,12288,196.9105263157895,383,3,-0.5037649195641279,0.9195312261581421,0.002741173,0.2,3e-05,0.0090576171875,-0.0026986011063854674,2480,25.827341268956662,5.774570941925049
618.3846153846154,42,16384,205.42307692307688,382,4,-0.32426614025607703,0.9417349696159363,0.0017617354,0.2,3e-05,0.01025390625,-0.003543425106909126,2490,38.3433517575264,9.953110694885254
593.5,53,20480,217.75294117647059,382,5,-0.3606292744167149,0.9564113616943359,0.001468888,0.2,3e-05,0.003955078125,-0.0024344712990568953,2500,44.48007403016091,14.974958419799805
570.2857142857143,64,24576,229.03809523809525,381,6,-0.27019490851089356,0.9605813026428223,0.0012667065,0.2,3e-05,0.00498046875,-0.0034360886937065517,2510,47.965341514348985,19.938180923461914
557.2745098039215,75,28672,235.51960784313727,381,7,-0.21322193469386547,0.9639428853988647,0.00058476673,0.2,3e-05,0.0045166015625,-0.0022237849691009613,2520,47.20268228650093,23.889785766601562
